respID,qID,altID,obsID,profileID,price,distance,DistancetoMetro,Squarefootage,CommunityWasherDryer,FitnessRoom,Parking,Washer_dryer_in_room,sewageandtrash,WaterPower,Allincluded
268,2,3,2138,7168,1500,About 3 miles,10/2.5,600,0,0,0,1,1,0,1
268,3,1,2139,281,2000,Less than 1 Mile,10/2.5,600,1,1,0,0,0,0,0
268,3,2,2139,8528,2000,About 3 miles,15/5,500,1,0,0,1,0,1,1
268,3,3,2139,9720,2500,More than 5 mils,15/5,More than 750,1,1,1,0,1,1,1
268,4,1,2140,10331,2000,More than 5 mils,10/2.5,600,1,1,1,1,1,1,1
268,4,2,2140,10293,2500,About 3 miles,Less than 5,500,1,1,1,1,1,1,1
268,4,3,2140,1059,2500,About 3 miles,Less than 5,500,1,0,1,1,0,0,0
268,5,1,2141,830,2000,Less than 1 Mile,15/5,500,0,1,0,1,0,0,0
268,5,2,2141,9987,2500,About 3 miles,15/5,500,1,1,0,1,1,1,1
268,5,3,2141,7384,1500,About 3 miles,10/2.5,500,1,1,0,1,1,0,1
268,6,1,2142,6558,2500,About 3 miles,15/5,More than 750,0,0,0,0,1,0,1
268,6,2,2142,6199,1500,More than 5 mils,10/2.5,600,0,0,1,1,0,0,1
268,6,3,2142,1159,1500,More than 5 mils,15/5,500,0,1,1,1,0,0,0
268,7,1,2143,1086,2500,About 3 miles,Less than 5,600,1,0,1,1,0,0,0
268,7,2,2143,248,2000,About 3 miles,Less than 5,500,1,1,0,0,0,0,0
268,7,3,2143,9489,2500,Less than 1 Mile,10/2.5,500,1,0,1,0,1,1,1
268,8,1,2144,5330,2000,Less than 1 Mile,10/2.5,More than 750,1,0,0,0,0,0,1
268,8,2,2144,1142,2000,More than 5 mils,Less than 5,500,0,1,1,1,0,0,0
268,8,3,2144,837,2500,More than 5 mils,15/5,500,0,1,0,1,0,0,0
269,1,1,2145,806,2000,About 3 miles,15/5,More than 750,1,0,0,1,0,0,0
269,1,2,2145,2420,2000,More than 5 mils,10/2.5,More than 750,1,0,1,1,1,0,0
269,1,3,2145,989,2000,More than 5 mils,10/2.5,500,0,0,1,1,0,0,0
269,2,1,2146,6276,2500,Less than 1 Mile,10/2.5,600,1,0,1,1,0,0,1
269,2,2,2146,10319,2000,About 3 miles,Less than 5,600,1,1,1,1,1,1,1
269,2,3,2146,3900,2500,Less than 1 Mile,10/2.5,500,0,0,0,0,1,1,0
269,3,1,2147,3556,1500,Less than 1 Mile,15/5,More than 750,1,1,0,1,0,1,0
269,3,2,2147,4472,2000,More than 5 mils,10/2.5,500,1,1,1,0,1,1,0
269,3,3,2147,6880,1500,About 3 miles,15/5,More than 750,0,0,1,0,1,0,1
269,4,1,2148,3327,2500,About 3 miles,Less than 5,500,1,0,0,1,0,1,0
269,4,2,2148,6741,2500,More than 5 mils,10/2.5,500,1,1,0,0,1,0,1
269,4,3,2148,2698,1500,More than 5 mils,15/5,500,1,0,0,0,0,1,0
269,5,1,2149,4626,2500,More than 5 mils,Less than 5,500,1,0,0,1,1,1,0
269,5,2,2149,7151,2000,About 3 miles,15/5,500,0,0,0,1,1,0,1
269,5,3,2149,10362,2500,Less than 1 Mile,15/5,More than 750,1,1,1,1,1,1,1
269,6,1,2150,4870,1500,Less than 1 Mile,10/2.5,500,0,0,1,1,1,1,0
269,6,2,2150,876,2500,Less than 1 Mile,10/2.5,More than 750,0,1,0,1,0,0,0
269,6,3,2150,766,1500,Less than 1 Mile,10/2.5,600,1,0,0,1,0,0,0
269,7,1,2151,1436,2000,About 3 miles,Less than 5,More than 750,1,0,0,0,1,0,0
269,7,2,2151,2770,1500,More than 5 mils,10/2.5,500,0,1,0,0,0,1,0
269,7,3,2151,9120,2500,Less than 1 Mile,15/5,600,0,0,0,0,1,1,1
269,8,1,2152,9564,2500,About 3 miles,Less than 5,500,0,1,1,0,1,1,1
269,8,2,2152,9265,1500,About 3 miles,Less than 5,600,0,1,0,0,1,1,1
269,8,3,2152,9680,2000,About 3 miles,10/2.5,600,1,1,1,0,1,1,1
270,1,1,2153,3877,1500,More than 5 mils,10/2.5,More than 750,1,1,1,1,0,1,0
270,1,2,2153,7527,2500,Less than 1 Mile,15/5,More than 750,0,0,1,1,1,0,1
270,1,3,2153,1757,2000,Less than 1 Mile,Less than 5,More than 750,1,0,1,0,1,0,0
270,2,1,2154,9185,2000,About 3 miles,Less than 5,600,1,0,0,0,1,1,1
270,2,2,2154,8398,1500,Less than 1 Mile,Less than 5,More than 750,1,1,1,0,0,1,1
270,2,3,2154,7595,2000,More than 5 mils,Less than 5,More than 750,1,0,1,1,1,0,1
270,3,1,2155,2210,2000,About 3 miles,15/5,500,1,1,0,1,1,0,0
270,3,2,2155,10147,1500,About 3 miles,15/5,500,1,0,1,1,1,1,1
270,3,3,2155,7212,2500,Less than 1 Mile,Less than 5,500,1,0,0,1,1,0,1
270,4,1,2156,8414,2000,More than 5 mils,10/2.5,More than 750,1,1,1,0,0,1,1
270,4,2,2156,7492,1500,About 3 miles,10/2.5,600,0,0,1,1,1,0,1
270,4,3,2156,8115,2500,About 3 miles,10/2.5,500,0,0,1,0,0,1,1
270,5,1,2157,3763,1500,Less than 1 Mile,10/2.5,600,0,1,1,1,0,1,0
270,5,2,2157,8509,1500,About 3 miles,Less than 5,500,1,0,0,1,0,1,1
270,5,3,2157,6997,1500,About 3 miles,Less than 5,600,0,1,1,0,1,0,1
270,6,1,2158,79,1500,More than 5 mils,15/5,More than 750,0,0,0,0,0,0,0
270,6,2,2158,1625,2000,About 3 miles,Less than 5,500,0,0,1,0,1,0,0
270,6,3,2158,4645,1500,Less than 1 Mile,Less than 5,600,1,0,0,1,1,1,0
270,7,1,2159,5054,2000,About 3 miles,Less than 5,600,0,1,1,1,1,1,0
270,7,2,2159,311,2000,About 3 miles,10/2.5,More than 750,1,1,0,0,0,0,0
270,7,3,2159,751,1500,About 3 miles,15/5,500,1,0,0,1,0,0,0
270,8,1,2160,5148,2500,More than 5 mils,10/2.5,600,1,1,1,1,1,1,0
270,8,2,2160,5822,2000,More than 5 mils,10/2.5,More than 750,1,1,1,0,0,0,1
270,8,3,2160,6402,2500,Less than 1 Mile,Less than 5,500,1,1,1,1,0,0,1
271,1,1,2161,9980,2000,More than 5 mils,10/2.5,500,1,1,0,1,1,1,1
271,1,2,2161,5292,2500,More than 5 mils,15/5,500,1,0,0,0,0,0,1
271,1,3,2161,523,1500,Less than 1 Mile,10/2.5,600,0,1,1,0,0,0,0
271,2,1,2162,453,2500,Less than 1 Mile,15/5,600,1,0,1,0,0,0,0
271,2,2,2162,6912,2500,More than 5 mils,15/5,500,1,0,1,0,1,0,1
271,2,3,2162,5786,2000,More than 5 mils,Less than 5,600,1,1,1,0,0,0,1
271,3,1,2163,9530,2000,More than 5 mils,15/5,600,1,0,1,0,1,1,1
271,3,2,2163,2110,1500,About 3 miles,Less than 5,500,0,1,0,1,1,0,0
271,3,3,2163,6107,2000,About 3 miles,Less than 5,600,1,1,0,1,0,0,1
271,4,1,2164,6629,2000,About 3 miles,10/2.5,More than 750,1,0,0,0,1,0,1
271,4,2,2164,2798,2000,More than 5 mils,10/2.5,600,0,1,0,0,0,1,0
271,4,3,2164,2777,2000,About 3 miles,15/5,500,0,1,0,0,0,1,0
271,5,1,2165,938,2000,Less than 1 Mile,15/5,600,1,1,0,1,0,0,0
271,5,2,2165,3664,1500,Less than 1 Mile,15/5,500,1,0,1,1,0,1,0
271,5,3,2165,421,1500,More than 5 mils,10/2.5,500,1,0,1,0,0,0,0
271,6,1,2166,2136,2500,Less than 1 Mile,Less than 5,600,0,1,0,1,1,0,0
271,6,2,2166,4769,2000,More than 5 mils,10/2.5,More than 750,0,1,0,1,1,1,0
271,6,3,2166,6295,1500,About 3 miles,Less than 5,More than 750,1,0,1,1,0,0,1
271,7,1,2167,6914,2000,Less than 1 Mile,Less than 5,600,1,0,1,0,1,0,1
271,7,2,2167,7321,1500,About 3 miles,Less than 5,600,0,1,0,1,1,0,1
271,7,3,2167,8030,2000,Less than 1 Mile,10/2.5,500,1,1,0,0,0,1,1
271,8,1,2168,1769,2000,About 3 miles,10/2.5,More than 750,1,0,1,0,1,0,0
271,8,2,2168,6263,2000,More than 5 mils,15/5,500,1,0,1,1,0,0,1
271,8,3,2168,4688,2000,More than 5 mils,10/2.5,More than 750,1,0,0,1,1,1,0
272,1,1,2169,5207,2000,About 3 miles,15/5,500,0,0,0,0,0,0,1
272,1,2,2169,8667,2500,More than 5 mils,15/5,More than 750,0,1,0,1,0,1,1
272,1,3,2169,2667,2500,Less than 1 Mile,15/5,More than 750,0,0,0,0,0,1,0
272,2,1,2170,9793,1500,Less than 1 Mile,15/5,More than 750,0,0,0,1,1,1,1
272,2,2,2170,7634,2000,Less than 1 Mile,15/5,500,0,1,1,1,1,0,1
272,2,3,2170,2006,2000,More than 5 mils,Less than 5,More than 750,0,0,0,1,1,0,0
272,3,1,2171,1285,1500,More than 5 mils,10/2.5,More than 750,1,1,1,1,0,0,0
272,3,2,2171,8971,1500,More than 5 mils,Less than 5,More than 750,0,1,1,1,0,1,1
272,3,3,2171,3370,1500,About 3 miles,15/5,600,1,0,0,1,0,1,0
272,4,1,2172,8215,1500,More than 5 mils,Less than 5,600,1,0,1,0,0,1,1
272,4,2,2172,5532,2500,About 3 miles,15/5,500,0,0,1,0,0,0,1
272,4,3,2172,3536,2000,More than 5 mils,15/5,600,1,1,0,1,0,1,0
272,5,1,2173,4320,2500,More than 5 mils,15/5,500,1,0,1,0,1,1,0
272,5,2,2173,7443,2500,More than 5 mils,10/2.5,More than 750,1,1,0,1,1,0,1
272,5,3,2173,9997,1500,More than 5 mils,Less than 5,600,1,1,0,1,1,1,1
272,6,1,2174,2691,2500,More than 5 mils,10/2.5,500,1,0,0,0,0,1,0
272,6,2,2174,7858,1500,Less than 1 Mile,Less than 5,500,1,0,0,0,0,1,1
272,6,3,2174,5943,2500,Less than 1 Mile,Less than 5,600,1,0,0,1,0,0,1
272,7,1,2175,4423,1500,About 3 miles,15/5,600,0,1,1,0,1,1,0
272,7,2,2175,8061,2500,About 3 miles,10/2.5,600,1,1,0,0,0,1,1
272,7,3,2175,10361,2000,Less than 1 Mile,15/5,More than 750,1,1,1,1,1,1,1
272,8,1,2176,2930,2000,About 3 miles,10/2.5,500,0,0,1,0,0,1,0
272,8,2,2176,4060,1500,Less than 1 Mile,10/2.5,500,0,1,0,0,1,1,0
272,8,3,2176,1531,1500,Less than 1 Mile,15/5,More than 750,0,1,0,0,1,0,0
273,1,1,2177,1439,2000,More than 5 mils,Less than 5,More than 750,1,0,0,0,1,0,0
273,1,2,2177,4086,2500,More than 5 mils,Less than 5,600,0,1,0,0,1,1,0
273,1,3,2177,6235,1500,More than 5 mils,15/5,More than 750,0,0,1,1,0,0,1
273,2,1,2178,1706,2000,About 3 miles,Less than 5,500,1,0,1,0,1,0,0
273,2,2,2178,10116,2500,More than 5 mils,10/2.5,More than 750,0,0,1,1,1,1,1
273,2,3,2178,3416,2000,About 3 miles,10/2.5,500,0,1,0,1,0,1,0
273,3,1,2179,8365,1500,About 3 miles,15/5,500,1,1,1,0,0,1,1
273,3,2,2179,1406,2000,Less than 1 Mile,Less than 5,600,1,0,0,0,1,0,0
273,3,3,2179,5234,2000,About 3 miles,15/5,600,0,0,0,0,0,0,1
273,4,1,2180,7967,2000,Less than 1 Mile,Less than 5,600,0,1,0,0,0,1,1
273,4,2,2180,1062,2500,More than 5 mils,Less than 5,500,1,0,1,1,0,0,0
273,4,3,2180,2309,2000,About 3 miles,10/2.5,600,0,0,1,1,1,0,0
273,5,1,2181,3272,2000,About 3 miles,Less than 5,600,0,0,0,1,0,1,0
273,5,2,2181,3544,1500,More than 5 mils,Less than 5,More than 750,1,1,0,1,0,1,0
273,5,3,2181,8914,1500,About 3 miles,Less than 5,500,0,1,1,1,0,1,1
273,6,1,2182,8374,1500,About 3 miles,Less than 5,600,1,1,1,0,0,1,1
273,6,2,2182,6408,2500,More than 5 mils,Less than 5,500,1,1,1,1,0,0,1
273,6,3,2182,974,2000,Less than 1 Mile,Less than 5,500,0,0,1,1,0,0,0
273,7,1,2183,1274,2000,About 3 miles,Less than 5,More than 750,1,1,1,1,0,0,0
273,7,2,2183,1249,1500,More than 5 mils,Less than 5,600,1,1,1,1,0,0,0
273,7,3,2183,9720,2500,More than 5 mils,15/5,More than 750,1,1,1,0,1,1,1
273,8,1,2184,6677,2000,More than 5 mils,Less than 5,600,0,1,0,0,1,0,1
273,8,2,2184,2403,2500,More than 5 mils,15/5,600,1,0,1,1,1,0,0
273,8,3,2184,5587,1500,More than 5 mils,15/5,More than 750,0,0,1,0,0,0,1
274,1,1,2185,1555,1500,More than 5 mils,10/2.5,500,1,1,0,0,1,0,0
274,1,2,2185,1534,1500,About 3 miles,15/5,More than 750,0,1,0,0,1,0,0
274,1,3,2185,5406,2500,About 3 miles,Less than 5,More than 750,0,1,0,0,0,0,1
274,2,1,2186,3126,2500,Less than 1 Mile,15/5,600,0,1,1,0,0,1,0
274,2,2,2186,8694,2500,More than 5 mils,15/5,500,1,1,0,1,0,1,1
274,2,3,2186,792,2500,More than 5 mils,Less than 5,More than 750,1,0,0,1,0,0,0
274,3,1,2187,4398,2500,About 3 miles,15/5,500,0,1,1,0,1,1,0
274,3,2,2187,2007,2500,More than 5 mils,Less than 5,More than 750,0,0,0,1,1,0,0
274,3,3,2187,1717,1500,More than 5 mils,10/2.5,500,1,0,1,0,1,0,0
274,4,1,2188,8417,2000,Less than 1 Mile,15/5,More than 750,1,1,1,0,0,1,1
274,4,2,2188,4087,1500,Less than 1 Mile,10/2.5,600,0,1,0,0,1,1,0
274,4,3,2188,4703,2000,About 3 miles,Less than 5,500,0,1,0,1,1,1,0
274,5,1,2189,4994,2000,More than 5 mils,15/5,600,1,0,1,1,1,1,0
274,5,2,2189,654,2500,About 3 miles,Less than 5,500,0,0,0,1,0,0,0
274,5,3,2189,1572,2500,About 3 miles,Less than 5,600,1,1,0,0,1,0,0
274,6,1,2190,5019,2500,About 3 miles,15/5,More than 750,1,0,1,1,1,1,0
274,6,2,2190,9557,2000,More than 5 mils,15/5,More than 750,1,0,1,0,1,1,1
274,6,3,2190,10081,1500,Less than 1 Mile,10/2.5,600,0,0,1,1,1,1,1
274,7,1,2191,9233,2000,More than 5 mils,15/5,More than 750,1,0,0,0,1,1,1
274,7,2,2191,5353,1500,More than 5 mils,Less than 5,500,0,1,0,0,0,0,1
274,7,3,2191,3103,1500,More than 5 mils,15/5,500,0,1,1,0,0,1,0
274,8,1,2192,8550,2500,More than 5 mils,10/2.5,600,1,0,0,1,0,1,1
274,8,2,2192,8253,2500,More than 5 mils,10/2.5,More than 750,1,0,1,0,0,1,1
274,8,3,2192,1600,1500,More than 5 mils,Less than 5,More than 750,1,1,0,0,1,0,0
275,1,1,2193,1243,1500,Less than 1 Mile,Less than 5,600,1,1,1,1,0,0,0
275,1,2,2193,9976,1500,About 3 miles,10/2.5,500,1,1,0,1,1,1,1
275,1,3,2193,4463,2000,More than 5 mils,Less than 5,500,1,1,1,0,1,1,0
275,2,1,2194,6198,2500,About 3 miles,10/2.5,600,0,0,1,1,0,0,1
275,2,2,2194,295,1500,More than 5 mils,15/5,600,1,1,0,0,0,0,0
275,2,3,2194,415,1500,Less than 1 Mile,10/2.5,500,1,0,1,0,0,0,0
275,3,1,2195,3701,2000,Less than 1 Mile,Less than 5,More than 750,1,0,1,1,0,1,0
275,3,2,2195,123,2500,About 3 miles,10/2.5,600,1,0,0,0,0,0,0
275,3,3,2195,7520,2000,About 3 miles,10/2.5,More than 750,0,0,1,1,1,0,1
275,4,1,2196,4333,1500,About 3 miles,10/2.5,600,1,0,1,0,1,1,0
275,4,2,2196,2628,2500,More than 5 mils,Less than 5,600,0,0,0,0,0,1,0
275,4,3,2196,347,2000,About 3 miles,15/5,500,0,0,1,0,0,0,0
275,5,1,2197,3286,1500,Less than 1 Mile,15/5,600,0,0,0,1,0,1,0
275,5,2,2197,8687,2000,Less than 1 Mile,15/5,500,1,1,0,1,0,1,1
275,5,3,2197,9299,2000,Less than 1 Mile,10/2.5,More than 750,0,1,0,0,1,1,1
275,6,1,2198,9530,2000,More than 5 mils,15/5,600,1,0,1,0,1,1,1
275,6,2,2198,8899,1500,More than 5 mils,10/2.5,More than 750,1,0,1,1,0,1,1
275,6,3,2198,10038,2500,Less than 1 Mile,15/5,More than 750,1,1,0,1,1,1,1
275,7,1,2199,3339,2500,More than 5 mils,10/2.5,500,1,0,0,1,0,1,0
275,7,2,2199,5722,1500,More than 5 mils,15/5,600,0,1,1,0,0,0,1
275,7,3,2199,3659,2000,About 3 miles,10/2.5,500,1,0,1,1,0,1,0
275,8,1,2200,2819,2000,Less than 1 Mile,10/2.5,More than 750,0,1,0,0,0,1,0
275,8,2,2200,8888,2000,About 3 miles,Less than 5,More than 750,1,0,1,1,0,1,1
275,8,3,2200,3536,2000,More than 5 mils,15/5,600,1,1,0,1,0,1,0
276,1,1,2201,8458,1500,More than 5 mils,Less than 5,600,0,0,0,1,0,1,1
276,1,2,2201,8003,2000,Less than 1 Mile,10/2.5,More than 750,0,1,0,0,0,1,1
276,1,3,2201,5656,1500,About 3 miles,10/2.5,More than 750,1,0,1,0,0,0,1
276,2,1,2202,6498,2500,More than 5 mils,10/2.5,500,0,0,0,0,1,0,1
276,2,2,2202,3237,2500,About 3 miles,15/5,More than 750,1,1,1,0,0,1,0
276,2,3,2202,1114,1500,More than 5 mils,Less than 5,More than 750,1,0,1,1,0,0,0
276,3,1,2203,3735,2500,More than 5 mils,Less than 5,500,0,1,1,1,0,1,0
276,3,2,2203,4823,2000,More than 5 mils,10/2.5,600,1,1,0,1,1,1,0
276,3,3,2203,4410,2500,More than 5 mils,Less than 5,600,0,1,1,0,1,1,0
276,4,1,2204,452,2000,Less than 1 Mile,15/5,600,1,0,1,0,0,0,0
276,4,2,2204,2383,1500,More than 5 mils,Less than 5,600,1,0,1,1,1,0,0
276,4,3,2204,9767,2000,Less than 1 Mile,15/5,600,0,0,0,1,1,1,1
276,5,1,2205,7676,2000,More than 5 mils,Less than 5,More than 750,0,1,1,1,1,0,1
276,5,2,2205,1373,2000,About 3 miles,15/5,More than 750,0,0,0,0,1,0,0
276,5,3,2205,4181,2000,About 3 miles,15/5,600,1,1,0,0,1,1,0
276,6,1,2206,6098,2000,About 3 miles,15/5,500,1,1,0,1,0,0,1
276,6,2,2206,1629,2500,More than 5 mils,Less than 5,500,0,0,1,0,1,0,0
276,6,3,2206,10218,2500,Less than 1 Mile,10/2.5,500,0,1,1,1,1,1,1
276,7,1,2207,5659,1500,More than 5 mils,10/2.5,More than 750,1,0,1,0,0,0,1
276,7,2,2207,4174,1500,More than 5 mils,10/2.5,600,1,1,0,0,1,1,0
276,7,3,2207,5245,1500,More than 5 mils,Less than 5,More than 750,0,0,0,0,0,0,1
276,8,1,2208,7853,2000,About 3 miles,15/5,More than 750,0,0,0,0,0,1,1
276,8,2,2208,5134,1500,About 3 miles,Less than 5,600,1,1,1,1,1,1,0
276,8,3,2208,224,2000,More than 5 mils,Less than 5,More than 750,0,1,0,0,0,0,0
277,1,1,2209,9762,2500,About 3 miles,10/2.5,600,0,0,0,1,1,1,1
277,1,2,2209,3994,1500,More than 5 mils,15/5,500,1,0,0,0,1,1,0
277,1,3,2209,3377,2000,Less than 1 Mile,Less than 5,More than 750,1,0,0,1,0,1,0
277,2,1,2210,8692,1500,More than 5 mils,15/5,500,1,1,0,1,0,1,1
277,2,2,2210,1962,2500,More than 5 mils,10/2.5,500,0,0,0,1,1,0,0
277,2,3,2210,4844,2000,Less than 1 Mile,10/2.5,More than 750,1,1,0,1,1,1,0
277,3,1,2211,8167,1500,About 3 miles,10/2.5,More than 750,0,0,1,0,0,1,1
277,3,2,2211,9118,1500,Less than 1 Mile,15/5,600,0,0,0,0,1,1,1
277,3,3,2211,9310,1500,About 3 miles,15/5,More than 750,0,1,0,0,1,1,1
277,4,1,2212,7904,2000,Less than 1 Mile,15/5,600,1,0,0,0,0,1,1
277,4,2,2212,2605,1500,About 3 miles,10/2.5,500,0,0,0,0,0,1,0
277,4,3,2212,5832,2500,More than 5 mils,15/5,More than 750,1,1,1,0,0,0,1
277,5,1,2213,8139,2500,Less than 1 Mile,10/2.5,600,0,0,1,0,0,1,1
277,5,2,2213,3048,2500,About 3 miles,15/5,600,1,0,1,0,0,1,0
277,5,3,2213,5791,1500,About 3 miles,10/2.5,600,1,1,1,0,0,0,1
277,6,1,2214,4542,2500,About 3 miles,Less than 5,500,0,0,0,1,1,1,0
277,6,2,2214,7779,2500,Less than 1 Mile,Less than 5,500,0,0,0,0,0,1,1
277,6,3,2214,7893,2500,More than 5 mils,Less than 5,600,1,0,0,0,0,1,1
277,7,1,2215,6804,2500,More than 5 mils,15/5,More than 750,1,1,0,0,1,0,1
277,7,2,2215,2187,2500,More than 5 mils,15/5,More than 750,0,1,0,1,1,0,0
277,7,3,2215,5327,2000,More than 5 mils,Less than 5,More than 750,1,0,0,0,0,0,1
277,8,1,2216,3606,2500,About 3 miles,10/2.5,600,0,0,1,1,0,1,0
277,8,2,2216,5582,2000,Less than 1 Mile,15/5,More than 750,0,0,1,0,0,0,1
277,8,3,2216,6216,2500,About 3 miles,Less than 5,More than 750,0,0,1,1,0,0,1
278,1,1,2217,10359,2500,More than 5 mils,10/2.5,More than 750,1,1,1,1,1,1,1
278,1,2,2217,8174,2000,Less than 1 Mile,15/5,More than 750,0,0,1,0,0,1,1
278,1,3,2217,9311,2000,About 3 miles,15/5,More than 750,0,1,0,0,1,1,1
278,2,1,2218,6801,2500,About 3 miles,15/5,More than 750,1,1,0,0,1,0,1
278,2,2,2218,3550,1500,About 3 miles,10/2.5,More than 750,1,1,0,1,0,1,0
278,2,3,2218,3447,2500,More than 5 mils,10/2.5,600,0,1,0,1,0,1,0
278,3,1,2219,6866,2000,More than 5 mils,Less than 5,More than 750,0,0,1,0,1,0,1
278,3,2,2219,6355,1500,Less than 1 Mile,10/2.5,600,0,1,1,1,0,0,1
278,3,3,2219,81,2500,More than 5 mils,15/5,More than 750,0,0,0,0,0,0,0
278,4,1,2220,2533,1500,About 3 miles,15/5,500,1,1,1,1,1,0,0
278,4,2,2220,1848,2500,Less than 1 Mile,10/2.5,More than 750,0,1,1,0,1,0,0
278,4,3,2220,5484,2500,Less than 1 Mile,Less than 5,More than 750,1,1,0,0,0,0,1
278,5,1,2221,5003,2000,More than 5 mils,Less than 5,More than 750,1,0,1,1,1,1,0
278,5,2,2221,3132,2500,More than 5 mils,15/5,600,0,1,1,0,0,1,0
278,5,3,2221,4718,2000,Less than 1 Mile,15/5,500,0,1,0,1,1,1,0
278,6,1,2222,6615,2500,More than 5 mils,15/5,600,1,0,0,0,1,0,1
278,6,2,2222,1258,1500,More than 5 mils,10/2.5,600,1,1,1,1,0,0,0
278,6,3,2222,502,1500,More than 5 mils,10/2.5,500,0,1,1,0,0,0,0
278,7,1,2223,6456,2500,Less than 1 Mile,Less than 5,More than 750,1,1,1,1,0,0,1
278,7,2,2223,1759,1500,About 3 miles,Less than 5,More than 750,1,0,1,0,1,0,0
278,7,3,2223,5386,1500,About 3 miles,10/2.5,600,0,1,0,0,0,0,1
278,8,1,2224,9838,1500,Less than 1 Mile,10/2.5,600,1,0,0,1,1,1,1
278,8,2,2224,9840,2500,Less than 1 Mile,10/2.5,600,1,0,0,1,1,1,1
278,8,3,2224,9702,2500,More than 5 mils,Less than 5,More than 750,1,1,1,0,1,1,1
279,1,1,2225,4250,2000,Less than 1 Mile,10/2.5,600,0,0,1,0,1,1,0
279,1,2,2225,2056,1500,About 3 miles,Less than 5,600,1,0,0,1,1,0,0
279,1,3,2225,3623,2000,About 3 miles,Less than 5,More than 750,0,0,1,1,0,1,0
279,2,1,2226,8334,2500,More than 5 mils,10/2.5,More than 750,0,1,1,0,0,1,1
279,2,2,2226,7375,1500,About 3 miles,Less than 5,500,1,1,0,1,1,0,1
279,2,3,2226,4316,2000,About 3 miles,15/5,500,1,0,1,0,1,1,0
279,3,1,2227,7344,2500,More than 5 mils,15/5,600,0,1,0,1,1,0,1
279,3,2,2227,10004,2000,About 3 miles,10/2.5,600,1,1,0,1,1,1,1
279,3,3,2227,728,2000,More than 5 mils,15/5,More than 750,0,0,0,1,0,0,0
279,4,1,2228,8847,2500,More than 5 mils,10/2.5,500,1,0,1,1,0,1,1
279,4,2,2228,6265,1500,Less than 1 Mile,Less than 5,600,1,0,1,1,0,0,1
279,4,3,2228,9191,2000,Less than 1 Mile,10/2.5,600,1,0,0,0,1,1,1
279,5,1,2229,383,2000,About 3 miles,Less than 5,More than 750,0,0,1,0,0,0,0
279,5,2,2229,2640,2500,Less than 1 Mile,15/5,600,0,0,0,0,0,1,0
279,5,3,2229,5600,2000,Less than 1 Mile,10/2.5,500,1,0,1,0,0,0,1
279,6,1,2230,3301,1500,More than 5 mils,Less than 5,More than 750,0,0,0,1,0,1,0
279,6,2,2230,8232,2500,About 3 miles,15/5,600,1,0,1,0,0,1,1
279,6,3,2230,9714,2500,Less than 1 Mile,15/5,More than 750,1,1,1,0,1,1,1
279,7,1,2231,4084,1500,More than 5 mils,Less than 5,600,0,1,0,0,1,1,0
279,7,2,2231,8867,2000,Less than 1 Mile,10/2.5,600,1,0,1,1,0,1,1
279,7,3,2231,3342,2500,Less than 1 Mile,15/5,500,1,0,0,1,0,1,0
279,8,1,2232,8872,1500,More than 5 mils,10/2.5,600,1,0,1,1,0,1,1
279,8,2,2232,9777,2500,Less than 1 Mile,Less than 5,More than 750,0,0,0,1,1,1,1
279,8,3,2232,8312,2000,About 3 miles,15/5,600,0,1,1,0,0,1,1
280,1,1,2233,2628,2500,More than 5 mils,Less than 5,600,0,0,0,0,0,1,0
280,1,2,2233,2539,1500,Less than 1 Mile,Less than 5,600,1,1,1,1,1,0,0
280,1,3,2233,292,1500,About 3 miles,15/5,600,1,1,0,0,0,0,0
280,2,1,2234,6091,1500,More than 5 mils,10/2.5,500,1,1,0,1,0,0,1
280,2,2,2234,6870,2500,Less than 1 Mile,10/2.5,More than 750,0,0,1,0,1,0,1
280,2,3,2234,9775,1500,Less than 1 Mile,Less than 5,More than 750,0,0,0,1,1,1,1
280,3,1,2235,10204,1500,More than 5 mils,15/5,More than 750,1,0,1,1,1,1,1
280,3,2,2235,1956,2500,Less than 1 Mile,10/2.5,500,0,0,0,1,1,0,0
280,3,3,2235,189,2500,More than 5 mils,15/5,500,0,1,0,0,0,0,0
280,4,1,2236,9045,2500,More than 5 mils,15/5,600,1,1,1,1,0,1,1
280,4,2,2236,6699,2500,Less than 1 Mile,Less than 5,More than 750,0,1,0,0,1,0,1
280,4,3,2236,4135,1500,About 3 miles,Less than 5,500,1,1,0,0,1,1,0
280,5,1,2237,192,2500,Less than 1 Mile,Less than 5,600,0,1,0,0,0,0,0
280,5,2,2237,7872,2500,About 3 miles,10/2.5,500,1,0,0,0,0,1,1
280,5,3,2237,5840,2000,More than 5 mils,Less than 5,500,0,0,0,1,0,0,1
280,6,1,2238,7166,2000,Less than 1 Mile,10/2.5,600,0,0,0,1,1,0,1
280,6,2,2238,7553,2000,Less than 1 Mile,15/5,500,1,0,1,1,1,0,1
280,6,3,2238,9931,1500,About 3 miles,15/5,600,0,1,0,1,1,1,1
280,7,1,2239,1362,2500,Less than 1 Mile,10/2.5,More than 750,0,0,0,0,1,0,0
280,7,2,2239,9859,1500,About 3 miles,Less than 5,More than 750,1,0,0,1,1,1,1
280,7,3,2239,6042,2500,Less than 1 Mile,15/5,600,0,1,0,1,0,0,1
280,8,1,2240,6267,2500,Less than 1 Mile,Less than 5,600,1,0,1,1,0,0,1
